team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2013,S.J,2013020424,S.J,PIT,AWAY,20131205,Team Level,5on4,1.0,1.0,1.0,360.0,10.019,0.245,1.197,2.526,0.423,5.517,3.092,0.242,0.245,0.242,11.0,2.0,3.0,16.0,0.0,3.0,0.0,1.0,1.0,5.0,3.0,11.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.245,0.0,0.0,0.0,0.0,0.0,16.0,13.0,13.0,0.0,0.291,0.088,0.088,0.449,0.449,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020433,S.J,CAR,AWAY,20131206,Team Level,other,0.1192,0.5,0.6667,54.0,1.355,0.088,0.105,0.243,0.044,1.121,0.399,0.086,0.088,0.086,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.035,0.0,0.0,0.123,0.123,0.12,0.636,0.65,0.006,0.006,0.011,0.119,0.208,0.65,0.65,0.65,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.002,0.0,0.0,0.652,0.652,0.652
S.J,2013,S.J,2013020433,S.J,CAR,AWAY,20131206,Team Level,all,0.3772,0.4683,0.4337,3600.0,25.645,2.036,1.613,6.09,0.821,14.704,10.736,2.018,2.196,2.178,25.0,11.0,23.0,59.0,3.0,0.0,0.0,3.0,1.0,15.0,14.0,22.0,33.0,1.0,2.0,33.0,21.0,12.0,8.0,27.0,8.0,1.0,0.811,0.856,0.369,2.0,0.0,1.0,63.245,36.0,38.541,4.0,0.358,0.0,0.0,2.394,2.577,2.553,33.554,3.361,2.194,7.664,1.118,18.61,14.054,3.293,3.185,3.121,35.0,12.0,20.0,67.0,5.0,7.0,1.0,5.0,0.0,18.0,12.0,30.0,42.0,2.0,4.0,34.0,22.0,11.0,10.0,36.0,9.0,2.0,1.162,1.318,0.88,2.0,2.0,1.0,62.404,47.0,43.989,4.0,0.462,0.9,0.9,2.923,2.769,2.728
S.J,2013,S.J,2013020433,S.J,CAR,AWAY,20131206,Team Level,5on5,0.4218,0.4554,0.411,3186.0,21.507,1.925,1.293,5.071,0.679,11.818,9.214,1.91,2.086,2.069,22.0,8.0,21.0,51.0,3.0,0.0,0.0,3.0,1.0,12.0,11.0,19.0,27.0,1.0,2.0,31.0,18.0,10.0,7.0,21.0,8.0,1.0,0.7,0.856,0.369,2.0,0.0,1.0,55.245,30.0,32.541,3.0,0.268,0.0,0.0,2.193,2.376,2.355,30.646,2.639,2.072,7.095,1.037,17.481,12.675,2.572,2.463,2.4,31.0,12.0,18.0,61.0,4.0,7.0,1.0,5.0,0.0,17.0,10.0,27.0,39.0,2.0,4.0,28.0,21.0,10.0,9.0,33.0,9.0,1.0,1.09,1.318,0.231,2.0,2.0,0.0,56.404,43.0,39.989,4.0,0.429,0.9,0.9,2.168,2.014,1.974
S.J,2013,S.J,2013020433,S.J,CAR,AWAY,20131206,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.459,0.067,0.107,0.54,0.047,0.805,0.434,0.066,0.067,0.066,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.028,0.0,0.0,0.095,0.095,0.094
S.J,2013,S.J,2013020433,S.J,CAR,AWAY,20131206,Team Level,5on4,0.7931,0.75,0.8,240.0,2.783,0.023,0.215,0.776,0.098,1.764,1.123,0.023,0.023,0.023,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,0.055,0.0,0.0,0.078,0.078,0.078,0.813,0.006,0.009,0.022,0.022,0.205,0.737,0.006,0.006,0.006,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.003,0.0,0.0,0.008,0.008,0.008
S.J,2013,S.J,2013020449,S.J,MIN,AWAY,20131208,Team Level,other,0.2964,0.8333,0.8,119.0,2.477,0.366,0.224,0.525,0.109,2.092,0.684,0.364,0.366,0.364,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.1,0.267,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.078,0.0,0.0,0.444,0.444,0.441,0.763,0.869,0.007,0.008,0.006,0.051,0.059,0.869,0.869,0.869,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.869,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.871,0.871,0.871
S.J,2013,S.J,2013020449,S.J,MIN,AWAY,20131208,Team Level,all,0.4974,0.6765,0.6986,3600.0,35.613,2.483,2.459,8.004,1.157,20.997,15.901,2.351,2.511,2.378,38.0,13.0,18.0,69.0,1.0,3.0,0.0,12.0,0.0,15.0,20.0,37.0,50.0,2.0,4.0,29.0,15.0,5.0,3.0,42.0,8.0,1.0,1.192,1.076,0.215,0.0,1.0,0.0,68.263,51.0,50.898,0.0,0.567,0.43,0.43,2.62,2.654,2.591,15.866,2.509,1.172,3.24,0.471,8.249,6.359,2.438,2.48,2.412,13.0,9.0,11.0,33.0,3.0,2.0,0.0,4.0,0.0,5.0,8.0,10.0,19.0,4.0,8.0,35.0,16.0,7.0,3.0,13.0,6.0,3.0,0.408,0.739,1.362,1.0,1.0,1.0,34.188,22.0,22.39,2.0,0.253,0.493,0.493,2.269,2.259,2.228
S.J,2013,S.J,2013020449,S.J,MIN,AWAY,20131208,Team Level,5on5,0.4972,0.6104,0.6415,2761.0,23.865,1.411,1.487,5.475,0.694,14.207,10.726,1.371,1.439,1.398,25.0,9.0,13.0,47.0,0.0,0.0,0.0,8.0,0.0,12.0,14.0,25.0,34.0,2.0,4.0,22.0,14.0,4.0,1.0,30.0,4.0,0.0,0.924,0.487,0.0,0.0,0.0,0.0,46.263,34.0,33.898,0.0,0.299,0.0,0.0,1.71,1.745,1.695,14.02,1.427,1.054,3.05,0.411,7.208,5.85,1.372,1.398,1.346,12.0,7.0,11.0,30.0,2.0,2.0,0.0,4.0,0.0,4.0,7.0,10.0,17.0,4.0,8.0,23.0,11.0,4.0,3.0,13.0,4.0,2.0,0.408,0.525,0.493,1.0,1.0,0.0,31.188,19.0,19.39,2.0,0.224,0.493,0.493,1.157,1.147,1.135
S.J,2013,S.J,2013020449,S.J,MIN,AWAY,20131208,Team Level,4on5,0.7422,0.6667,0.6667,240.0,3.34,0.616,0.286,0.634,0.116,0.807,1.542,0.527,0.616,0.527,3.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.078,0.322,0.215,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.065,0.414,0.414,0.267,0.267,0.258,1.083,0.214,0.111,0.183,0.053,0.99,0.449,0.197,0.214,0.197,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.028,0.0,0.0,0.241,0.241,0.223
S.J,2013,S.J,2013020449,S.J,MIN,AWAY,20131208,Team Level,5on4,1.0,1.0,1.0,480.0,5.931,0.089,0.462,1.371,0.239,3.891,2.949,0.089,0.089,0.089,8.0,1.0,4.0,13.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,8.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,0.089,0.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,0.0,0.124,0.016,0.016,0.198,0.198,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020469,S.J,NYI,HOME,20131210,Team Level,other,0.327,0.55,0.5,26.0,3.77,0.43,0.262,0.728,0.106,2.089,1.386,0.424,0.43,0.424,4.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.127,0.0,0.303,0.0,0.0,0.0,11.0,5.0,5.0,0.0,0.064,0.303,0.303,0.191,0.191,0.189,3.697,0.885,0.24,0.943,0.143,1.453,1.336,0.726,0.885,0.726,5.0,0.0,4.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,0.134,0.349,0.402,1.0,0.0,0.0,9.0,5.0,5.0,0.0,0.069,0.402,0.402,0.551,0.551,0.464
S.J,2013,S.J,2013020469,S.J,NYI,HOME,20131210,Team Level,all,0.6266,0.6051,0.6476,3900.0,47.816,4.873,3.588,10.451,1.636,28.945,18.507,4.676,4.839,4.643,48.0,20.0,27.0,95.0,2.0,6.0,2.0,10.0,1.0,29.0,20.0,46.0,66.0,1.0,2.0,32.0,13.0,16.0,20.0,51.0,11.0,6.0,1.793,1.386,1.694,0.0,0.0,2.0,95.468,68.0,68.446,2.0,0.773,1.464,1.464,4.182,4.136,4.011,27.591,2.904,1.872,6.587,0.873,13.949,10.815,2.683,2.92,2.698,28.0,9.0,25.0,62.0,2.0,4.0,1.0,6.0,1.0,8.0,16.0,26.0,35.0,4.0,8.0,25.0,34.0,8.0,16.0,26.0,6.0,5.0,0.625,0.928,1.35,1.0,0.0,1.0,61.254,37.0,36.475,8.0,0.419,1.056,1.056,2.268,2.278,2.181
S.J,2013,S.J,2013020469,S.J,NYI,HOME,20131210,Team Level,5on5,0.6117,0.5833,0.6341,3409.0,36.281,3.144,2.576,8.015,1.202,22.357,14.705,3.03,3.11,2.997,38.0,14.0,18.0,70.0,1.0,4.0,1.0,8.0,1.0,21.0,17.0,37.0,51.0,1.0,2.0,27.0,13.0,14.0,20.0,42.0,7.0,3.0,1.488,0.791,0.865,0.0,0.0,1.0,70.468,52.0,52.446,2.0,0.523,0.929,0.929,2.738,2.692,2.633,22.409,1.996,1.449,5.426,0.692,11.468,8.969,1.933,2.011,1.948,23.0,7.0,20.0,50.0,1.0,3.0,1.0,5.0,1.0,7.0,13.0,22.0,29.0,3.0,6.0,18.0,32.0,8.0,15.0,22.0,4.0,4.0,0.468,0.579,0.949,0.0,0.0,1.0,49.254,30.0,29.475,7.0,0.304,0.654,0.654,1.646,1.656,1.647
S.J,2013,S.J,2013020469,S.J,NYI,HOME,20131210,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485,0.024,0.183,0.217,0.038,1.029,0.51,0.024,0.024,0.024,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.047,0.0,0.0,0.07,0.07,0.07
S.J,2013,S.J,2013020469,S.J,NYI,HOME,20131210,Team Level,5on4,1.0,1.0,1.0,345.0,7.765,1.299,0.75,1.708,0.328,4.499,2.416,1.222,1.299,1.222,6.0,5.0,3.0,14.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,2.0,0.178,0.594,0.527,0.0,0.0,1.0,14.0,11.0,11.0,0.0,0.185,0.232,0.232,1.253,1.253,1.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020483,S.J,MIN,HOME,20131212,Team Level,other,0.5033,0.6154,0.6,300.0,4.603,0.848,0.406,1.068,0.155,2.532,0.991,0.813,0.848,0.813,4.0,2.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,0.064,0.449,0.336,0.0,0.0,0.0,8.0,6.0,6.0,0.0,0.115,0.336,0.336,0.628,0.628,0.591,3.165,0.837,0.121,0.598,0.098,1.345,1.001,0.837,0.837,0.837,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.034,0.177,0.626,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.043,0.0,0.0,0.88,0.88,0.879
S.J,2013,S.J,2013020483,S.J,MIN,HOME,20131212,Team Level,all,0.5538,0.5313,0.5556,3600.0,38.912,4.285,2.815,9.05,1.449,22.203,15.198,4.049,4.304,4.068,39.0,16.0,13.0,68.0,3.0,3.0,1.0,7.0,1.0,19.0,22.0,36.0,52.0,4.0,8.0,34.0,15.0,9.0,7.0,39.0,12.0,4.0,1.335,1.647,1.302,1.0,1.0,1.0,70.432,55.0,55.966,6.0,0.663,1.076,1.076,3.872,3.894,3.755,30.568,3.452,1.82,6.931,1.057,17.347,13.394,3.15,3.421,3.119,30.0,14.0,16.0,60.0,1.0,0.0,0.0,12.0,1.0,14.0,16.0,29.0,43.0,7.0,16.0,29.0,23.0,11.0,8.0,35.0,5.0,4.0,0.844,0.635,1.973,1.0,0.0,0.0,56.614,44.0,42.883,2.0,0.41,0.0,0.275,3.587,3.561,3.247
S.J,2013,S.J,2013020483,S.J,MIN,HOME,20131212,Team Level,5on5,0.4512,0.4156,0.459,2504.0,19.2,1.132,1.094,4.497,0.665,11.706,8.906,1.112,1.152,1.131,18.0,10.0,4.0,32.0,0.0,0.0,0.0,5.0,1.0,10.0,12.0,18.0,28.0,4.0,8.0,23.0,14.0,5.0,6.0,25.0,3.0,0.0,0.774,0.358,0.0,0.0,0.0,0.0,34.432,28.0,28.966,5.0,0.222,0.0,0.0,1.354,1.377,1.353,22.467,1.377,1.414,5.515,0.793,13.53,10.37,1.36,1.346,1.33,24.0,9.0,12.0,45.0,1.0,0.0,0.0,10.0,0.0,10.0,12.0,23.0,32.0,5.0,12.0,19.0,21.0,3.0,5.0,29.0,3.0,1.0,0.757,0.345,0.275,1.0,0.0,0.0,41.614,33.0,31.883,1.0,0.286,0.0,0.275,1.388,1.361,1.345
S.J,2013,S.J,2013020483,S.J,MIN,HOME,20131212,Team Level,4on5,0.0009,0.2,0.1667,269.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.002,0.0,0.0,0.003,0.003,0.003,3.421,1.115,0.217,0.586,0.122,1.956,1.006,0.829,1.115,0.829,3.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.043,0.0,1.072,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.066,0.0,0.0,1.181,1.181,0.884
S.J,2013,S.J,2013020483,S.J,MIN,HOME,20131212,Team Level,5on4,0.9493,0.9286,0.9091,527.0,14.808,2.303,1.306,3.476,0.618,7.955,4.342,2.123,2.303,2.123,16.0,4.0,6.0,26.0,3.0,2.0,1.0,1.0,0.0,6.0,8.0,13.0,17.0,0.0,0.0,5.0,1.0,2.0,0.0,11.0,6.0,3.0,0.497,0.84,0.966,1.0,1.0,1.0,26.0,20.0,20.0,0.0,0.323,0.74,0.74,1.886,1.886,1.808,1.514,0.123,0.068,0.231,0.044,0.516,1.017,0.123,0.123,0.123,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,0.01,0.113,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.015,0.0,0.0,0.139,0.139,0.139
S.J,2013,S.J,2013020495,S.J,NSH,AWAY,20131214,Team Level,other,1.0,1.0,1.0,135.0,3.147,0.572,0.302,0.457,0.088,2.071,0.511,0.552,0.572,0.552,4.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.572,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.106,0.0,0.0,0.677,0.677,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020495,S.J,NSH,AWAY,20131214,Team Level,all,0.6238,0.6082,0.6267,3600.0,33.389,2.311,2.288,7.89,1.042,19.39,14.079,2.234,2.349,2.27,38.0,9.0,12.0,59.0,2.0,2.0,0.0,9.0,1.0,17.0,16.0,36.0,45.0,4.0,14.0,30.0,12.0,6.0,4.0,39.0,7.0,1.0,0.963,0.87,0.478,0.0,2.0,0.0,58.385,47.0,46.26,1.0,0.535,0.56,0.56,2.286,2.304,2.253,19.824,1.394,1.303,4.576,0.62,11.592,8.515,1.386,1.382,1.374,23.0,5.0,10.0,38.0,3.0,1.0,0.0,9.0,0.0,4.0,11.0,20.0,25.0,4.0,14.0,29.0,28.0,7.0,3.0,22.0,5.0,1.0,0.599,0.558,0.236,1.0,2.0,0.0,38.408,28.0,28.382,3.0,0.28,0.236,0.236,1.438,1.423,1.422
S.J,2013,S.J,2013020495,S.J,NSH,AWAY,20131214,Team Level,5on5,0.6594,0.5844,0.6034,3008.0,24.482,1.607,1.445,5.913,0.784,13.753,11.499,1.551,1.644,1.586,28.0,7.0,10.0,45.0,1.0,1.0,0.0,5.0,1.0,13.0,14.0,27.0,34.0,4.0,14.0,23.0,12.0,5.0,4.0,32.0,2.0,1.0,0.912,0.217,0.478,0.0,1.0,0.0,44.385,35.0,34.26,1.0,0.294,0.478,0.478,1.422,1.44,1.416,16.272,0.83,0.948,3.939,0.509,9.349,7.425,0.83,0.818,0.818,18.0,5.0,9.0,32.0,2.0,0.0,0.0,6.0,0.0,4.0,11.0,16.0,21.0,4.0,14.0,24.0,26.0,6.0,2.0,21.0,2.0,0.0,0.568,0.262,0.0,1.0,1.0,0.0,32.408,23.0,23.382,2.0,0.191,0.0,0.0,1.021,1.006,1.006
S.J,2013,S.J,2013020495,S.J,NSH,AWAY,20131214,Team Level,4on5,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.552,0.564,0.355,0.637,0.111,2.243,1.09,0.556,0.564,0.556,5.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.031,0.296,0.236,0.0,1.0,0.0,6.0,5.0,5.0,0.0,0.089,0.236,0.236,0.417,0.417,0.416
S.J,2013,S.J,2013020495,S.J,NSH,AWAY,20131214,Team Level,5on4,1.0,1.0,1.0,240.0,5.759,0.133,0.541,1.521,0.17,3.565,2.069,0.131,0.133,0.131,6.0,2.0,1.0,9.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,6.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.051,0.082,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.135,0.082,0.082,0.186,0.186,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020516,S.J,STL,AWAY,20131217,Team Level,other,0.3543,0.3333,0.375,317.0,2.187,0.135,0.107,0.484,0.071,0.975,1.228,0.135,0.135,0.135,3.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.033,0.102,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.027,0.0,0.0,0.162,0.162,0.162,3.309,0.246,0.168,0.57,0.101,1.558,2.357,0.246,0.246,0.246,4.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.103,0.143,0.0,1.0,0.0,0.0,8.0,5.0,5.0,0.0,0.041,0.0,0.0,0.287,0.287,0.287
S.J,2013,S.J,2013020516,S.J,STL,AWAY,20131217,Team Level,all,0.456,0.4579,0.5333,3600.0,28.657,1.836,1.928,6.639,0.977,15.8,12.82,1.724,2.026,1.901,27.0,13.0,9.0,49.0,4.0,2.0,1.0,4.0,0.0,11.0,19.0,23.0,36.0,4.0,8.0,25.0,11.0,4.0,4.0,33.0,5.0,2.0,0.786,0.602,0.448,1.0,2.0,1.0,54.491,40.0,44.002,4.0,0.417,0.448,0.448,1.805,1.983,1.948,25.344,2.19,1.909,5.166,0.748,13.903,11.084,2.093,2.017,1.93,22.0,13.0,23.0,58.0,2.0,1.0,0.0,4.0,1.0,11.0,16.0,20.0,33.0,4.0,8.0,29.0,21.0,9.0,3.0,27.0,6.0,2.0,0.914,0.674,0.601,2.0,0.0,0.0,52.828,35.0,32.345,3.0,0.41,0.378,0.378,2.222,2.063,2.012
